route_id,city,city_code,region,scenario,origin_vertiport_id,destination_vertiport_id,route_distance_km,planned_altitude_m,corridor_width_m,daily_planned_sorties,route_status,risk_control_requirement,data_nature,source_basis
RT_110000_039,北京,110000,华北,电力巡检,VP_110000_025,VP_110000_045,28.13,60,80,15,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_040,北京,110000,华北,医疗物资运输,VP_110000_015,VP_110000_040,15.82,100,60,67,试运行,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_041,北京,110000,华北,应急救援,VP_110000_009,VP_110000_026,54.69,60,120,5,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_042,北京,110000,华北,医疗物资运输,VP_110000_004,VP_110000_030,35.58,120,100,30,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_043,北京,110000,华北,文旅观光,VP_110000_032,VP_110000_035,46.6,60,150,20,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_044,北京,110000,华北,城市治理巡检,VP_110000_011,VP_110000_004,25.45,100,80,12,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_045,北京,110000,华北,文旅观光,VP_110000_017,VP_110000_034,35.66,100,100,7,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_046,北京,110000,华北,文旅观光,VP_110000_004,VP_110000_006,36.48,100,80,10,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_047,北京,110000,华北,电力巡检,VP_110000_041,VP_110000_002,59.58,100,100,3,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_048,北京,110000,华北,园区低空运营,VP_110000_026,VP_110000_025,18.8,100,60,16,暂停,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_049,北京,110000,华北,低空物流配送,VP_110000_034,VP_110000_026,47.95,100,80,16,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_050,北京,110000,华北,电力巡检,VP_110000_041,VP_110000_032,13.72,80,100,3,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_051,北京,110000,华北,文旅观光,VP_110000_036,VP_110000_032,42.15,80,120,11,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_052,北京,110000,华北,城市治理巡检,VP_110000_026,VP_110000_035,20.36,100,120,14,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_053,北京,110000,华北,园区低空运营,VP_110000_036,VP_110000_005,21.59,100,120,6,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_054,北京,110000,华北,文旅观光,VP_110000_027,VP_110000_012,36.79,120,60,13,暂停,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_055,北京,110000,华北,电力巡检,VP_110000_022,VP_110000_015,37.63,80,60,13,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_056,北京,110000,华北,低空物流配送,VP_110000_044,VP_110000_001,38.6,100,120,2,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_057,北京,110000,华北,文旅观光,VP_110000_005,VP_110000_040,22.82,80,60,8,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_058,北京,110000,华北,文旅观光,VP_110000_021,VP_110000_001,15.15,80,150,8,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_059,北京,110000,华北,城市治理巡检,VP_110000_016,VP_110000_029,9.46,120,100,28,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_110000_060,北京,110000,华北,文旅观光,VP_110000_004,VP_110000_001,16.68,80,60,5,暂停,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_001,南京,320100,华东,低空物流配送,VP_320100_012,VP_320100_043,34.19,80,80,24,规划,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_002,南京,320100,华东,低空物流配送,VP_320100_004,VP_320100_018,29.9,60,150,5,规划,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_003,南京,320100,华东,城市治理巡检,VP_320100_004,VP_320100_023,51.3,120,100,10,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_004,南京,320100,华东,电力巡检,VP_320100_044,VP_320100_018,48.9,60,60,8,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_005,南京,320100,华东,交通巡查,VP_320100_028,VP_320100_024,52.88,120,60,17,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_006,南京,320100,华东,低空物流配送,VP_320100_021,VP_320100_009,28.0,100,150,6,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_007,南京,320100,华东,园区低空运营,VP_320100_017,VP_320100_026,33.81,80,120,38,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_008,南京,320100,华东,电力巡检,VP_320100_039,VP_320100_001,44.38,100,150,16,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_009,南京,320100,华东,文旅观光,VP_320100_029,VP_320100_010,8.23,80,60,14,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_010,南京,320100,华东,低空物流配送,VP_320100_042,VP_320100_003,34.58,100,100,12,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_011,南京,320100,华东,园区低空运营,VP_320100_033,VP_320100_009,35.71,100,80,13,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_012,南京,320100,华东,城市治理巡检,VP_320100_001,VP_320100_042,27.84,100,60,4,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_013,南京,320100,华东,低空物流配送,VP_320100_013,VP_320100_015,3.93,100,120,12,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_014,南京,320100,华东,应急救援,VP_320100_009,VP_320100_015,60.92,120,100,8,试运行,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_015,南京,320100,华东,应急救援,VP_320100_035,VP_320100_005,34.24,100,150,19,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_016,南京,320100,华东,园区低空运营,VP_320100_005,VP_320100_018,57.28,150,60,23,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_017,南京,320100,华东,应急救援,VP_320100_002,VP_320100_031,5.12,60,80,26,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_018,南京,320100,华东,城市治理巡检,VP_320100_006,VP_320100_021,25.23,120,150,11,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_019,南京,320100,华东,应急救援,VP_320100_031,VP_320100_042,46.69,100,150,16,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_020,南京,320100,华东,低空物流配送,VP_320100_033,VP_320100_006,47.82,100,120,21,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_021,南京,320100,华东,电力巡检,VP_320100_039,VP_320100_014,57.21,60,100,20,规划,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_022,南京,320100,华东,城市治理巡检,VP_320100_006,VP_320100_020,53.2,120,80,34,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_023,南京,320100,华东,文旅观光,VP_320100_044,VP_320100_040,33.38,80,80,9,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_024,南京,320100,华东,应急救援,VP_320100_004,VP_320100_030,19.84,100,120,45,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_025,南京,320100,华东,文旅观光,VP_320100_007,VP_320100_040,49.91,100,150,14,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_026,南京,320100,华东,文旅观光,VP_320100_011,VP_320100_018,63.44,60,120,34,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_027,南京,320100,华东,低空物流配送,VP_320100_012,VP_320100_031,44.94,80,100,18,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_028,南京,320100,华东,交通巡查,VP_320100_044,VP_320100_027,58.65,100,100,24,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_029,南京,320100,华东,低空物流配送,VP_320100_008,VP_320100_018,61.1,60,120,3,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_030,南京,320100,华东,低空物流配送,VP_320100_002,VP_320100_023,37.4,80,100,9,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_031,南京,320100,华东,文旅观光,VP_320100_044,VP_320100_022,49.18,120,80,16,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_032,南京,320100,华东,电力巡检,VP_320100_022,VP_320100_023,33.35,120,100,9,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_033,南京,320100,华东,园区低空运营,VP_320100_033,VP_320100_042,51.43,150,60,27,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_034,南京,320100,华东,电力巡检,VP_320100_045,VP_320100_028,40.27,60,80,18,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_035,南京,320100,华东,城市治理巡检,VP_320100_024,VP_320100_009,44.1,150,100,16,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_036,南京,320100,华东,文旅观光,VP_320100_007,VP_320100_043,19.51,60,80,23,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_037,南京,320100,华东,城市治理巡检,VP_320100_043,VP_320100_033,15.67,60,80,5,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_038,南京,320100,华东,交通巡查,VP_320100_015,VP_320100_036,42.35,80,60,4,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_039,南京,320100,华东,医疗物资运输,VP_320100_010,VP_320100_036,3.04,80,120,2,规划,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_040,南京,320100,华东,低空物流配送,VP_320100_043,VP_320100_020,21.9,100,150,16,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_041,南京,320100,华东,应急救援,VP_320100_041,VP_320100_039,66.68,100,80,4,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_042,南京,320100,华东,电力巡检,VP_320100_037,VP_320100_005,50.94,150,80,15,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_043,南京,320100,华东,文旅观光,VP_320100_011,VP_320100_036,17.39,100,120,42,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_044,南京,320100,华东,低空物流配送,VP_320100_030,VP_320100_021,38.68,80,120,35,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_045,南京,320100,华东,低空物流配送,VP_320100_032,VP_320100_040,15.61,120,60,14,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_046,南京,320100,华东,文旅观光,VP_320100_005,VP_320100_043,44.75,150,60,26,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_047,南京,320100,华东,城市治理巡检,VP_320100_023,VP_320100_014,11.4,60,150,8,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_048,南京,320100,华东,城市治理巡检,VP_320100_003,VP_320100_019,44.67,100,60,32,规划,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_049,南京,320100,华东,应急救援,VP_320100_004,VP_320100_020,11.21,80,80,5,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_050,南京,320100,华东,应急救援,VP_320100_039,VP_320100_017,49.49,120,100,29,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_051,南京,320100,华东,医疗物资运输,VP_320100_025,VP_320100_013,38.92,80,150,29,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_052,南京,320100,华东,应急救援,VP_320100_026,VP_320100_016,34.65,120,60,6,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_053,南京,320100,华东,医疗物资运输,VP_320100_017,VP_320100_006,49.28,80,150,4,暂停,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_054,南京,320100,华东,应急救援,VP_320100_010,VP_320100_029,8.04,60,120,22,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_055,南京,320100,华东,低空物流配送,VP_320100_040,VP_320100_003,16.28,100,100,2,暂停,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_056,南京,320100,华东,园区低空运营,VP_320100_028,VP_320100_045,35.36,120,100,17,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_057,南京,320100,华东,城市治理巡检,VP_320100_044,VP_320100_003,52.5,80,80,22,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320100_058,南京,320100,华东,应急救援,VP_320100_002,VP_320100_022,6.23,120,80,19,规划,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
