vertiport_id,city,city_code,region,vertiport_type,lat,lon,pad_count,charging_available,daily_capacity_sorties,ground_access_level,approval_status,data_nature,source_basis
VP_320600_036,南通,320600,华东,园区综合起降点,32.031011,120.718482,2,True,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_037,南通,320600,华东,物流起降点,31.855805,121.070907,1,False,40,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_038,南通,320600,华东,应急救援起降点,31.816822,120.740201,1,False,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_039,南通,320600,华东,医疗起降点,31.858433,121.076865,2,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_040,南通,320600,华东,文旅观光起降点,32.153888,120.772157,3,False,20,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_041,南通,320600,华东,医疗起降点,32.056305,121.131923,2,True,20,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_042,南通,320600,华东,物流起降点,31.813141,121.033399,3,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_043,南通,320600,华东,园区综合起降点,32.110406,120.755325,1,True,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_044,南通,320600,华东,文旅观光起降点,31.876825,120.957273,3,False,40,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_045,南通,320600,华东,应急救援起降点,32.170611,121.089419,3,True,120,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_001,厦门,350200,华东,文旅观光起降点,24.309744,118.279145,4,True,80,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_002,厦门,350200,华东,应急救援起降点,24.593786,118.275084,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_003,厦门,350200,华东,园区综合起降点,24.472733,118.294705,3,False,20,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_004,厦门,350200,华东,文旅观光起降点,24.440964,118.123295,2,True,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_005,厦门,350200,华东,文旅观光起降点,24.293653,118.120995,3,False,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_006,厦门,350200,华东,物流起降点,24.474784,118.128512,3,True,120,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_007,厦门,350200,华东,医疗起降点,24.516221,117.901195,1,True,40,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_008,厦门,350200,华东,应急救援起降点,24.61042,118.262402,2,True,80,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_009,厦门,350200,华东,文旅观光起降点,24.669071,118.171145,2,True,120,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_010,厦门,350200,华东,园区综合起降点,24.367269,118.284221,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_011,厦门,350200,华东,医疗起降点,24.664075,118.303611,2,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_012,厦门,350200,华东,园区综合起降点,24.398732,118.001323,1,False,80,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_013,厦门,350200,华东,文旅观光起降点,24.563318,118.187115,4,True,40,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_014,厦门,350200,华东,物流起降点,24.419753,118.35402,4,True,40,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_015,厦门,350200,华东,应急救援起降点,24.66334,118.153488,1,False,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_016,厦门,350200,华东,园区综合起降点,24.389285,118.354473,1,True,20,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_017,厦门,350200,华东,文旅观光起降点,24.594246,118.314433,4,True,40,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_018,厦门,350200,华东,eVTOL候机点,24.679887,118.267292,2,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_019,厦门,350200,华东,物流起降点,24.54013,118.118325,2,True,20,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_020,厦门,350200,华东,物流起降点,24.675533,118.091721,1,False,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_021,厦门,350200,华东,eVTOL候机点,24.573897,118.13066,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_022,厦门,350200,华东,eVTOL候机点,24.417506,118.33645,3,True,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_023,厦门,350200,华东,eVTOL候机点,24.478253,117.81882,3,False,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_024,厦门,350200,华东,eVTOL候机点,24.438417,117.930016,2,True,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_025,厦门,350200,华东,文旅观光起降点,24.483045,118.017458,4,True,20,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_026,厦门,350200,华东,物流起降点,24.536982,118.342949,4,True,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_027,厦门,350200,华东,eVTOL候机点,24.478727,118.285191,3,True,80,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_028,厦门,350200,华东,物流起降点,24.636207,117.905955,3,True,80,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_029,厦门,350200,华东,文旅观光起降点,24.40986,117.989352,2,False,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_030,厦门,350200,华东,物流起降点,24.399964,118.082865,2,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_031,厦门,350200,华东,eVTOL候机点,24.463627,118.062346,2,False,20,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_032,厦门,350200,华东,医疗起降点,24.421245,117.984292,1,True,80,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_033,厦门,350200,华东,医疗起降点,24.645298,118.358177,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_034,厦门,350200,华东,应急救援起降点,24.296894,118.059739,1,True,120,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_035,厦门,350200,华东,医疗起降点,24.365355,118.075639,1,False,120,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_036,厦门,350200,华东,eVTOL候机点,24.37714,117.894029,1,True,80,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_037,厦门,350200,华东,eVTOL候机点,24.386553,117.832698,2,False,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_038,厦门,350200,华东,应急救援起降点,24.537278,118.198752,2,True,80,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_039,厦门,350200,华东,园区综合起降点,24.576162,118.022727,1,True,40,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_040,厦门,350200,华东,eVTOL候机点,24.608971,118.057248,1,True,120,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_041,厦门,350200,华东,物流起降点,24.651074,118.309705,2,True,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_042,厦门,350200,华东,eVTOL候机点,24.405084,117.886978,1,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_043,厦门,350200,华东,物流起降点,24.546262,117.941883,1,False,120,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_044,厦门,350200,华东,应急救援起降点,24.682884,117.867354,2,True,20,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_350200_045,厦门,350200,华东,文旅观光起降点,24.323419,118.148403,4,True,40,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_001,长沙,430100,中南,物流起降点,28.289861,112.957183,3,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_002,长沙,430100,中南,eVTOL候机点,28.12916,113.054598,2,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_003,长沙,430100,中南,园区综合起降点,28.254221,113.110912,1,False,120,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_004,长沙,430100,中南,文旅观光起降点,28.208965,112.942719,1,True,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_005,长沙,430100,中南,文旅观光起降点,28.227561,112.915694,3,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_006,长沙,430100,中南,园区综合起降点,28.172256,112.903058,1,True,80,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_007,长沙,430100,中南,物流起降点,28.080876,113.103192,1,False,80,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_008,长沙,430100,中南,eVTOL候机点,28.394487,112.718156,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_009,长沙,430100,中南,应急救援起降点,28.30744,113.103915,4,True,80,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_010,长沙,430100,中南,文旅观光起降点,28.15948,112.791753,1,True,200,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_011,长沙,430100,中南,文旅观光起降点,28.302215,112.914468,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_012,长沙,430100,中南,eVTOL候机点,28.247317,112.919217,3,True,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_013,长沙,430100,中南,文旅观光起降点,28.446451,112.947262,3,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_014,长沙,430100,中南,应急救援起降点,28.103465,113.166259,4,True,200,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_015,长沙,430100,中南,物流起降点,28.199711,113.12632,1,True,40,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_016,长沙,430100,中南,文旅观光起降点,28.078251,113.065985,1,True,20,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_017,长沙,430100,中南,应急救援起降点,28.313044,112.899598,1,True,40,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_018,长沙,430100,中南,物流起降点,28.042485,112.993356,6,True,80,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_019,长沙,430100,中南,医疗起降点,28.283619,112.66755,1,True,40,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_020,长沙,430100,中南,医疗起降点,28.223788,113.110763,2,True,80,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_021,长沙,430100,中南,eVTOL候机点,28.075961,113.004713,2,True,40,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_022,长沙,430100,中南,物流起降点,28.302303,113.187029,1,True,80,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_023,长沙,430100,中南,园区综合起降点,28.020172,112.81562,1,False,20,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_024,长沙,430100,中南,应急救援起降点,28.398328,113.147849,2,True,120,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_025,长沙,430100,中南,应急救援起降点,28.329826,112.876848,4,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_026,长沙,430100,中南,文旅观光起降点,28.353044,112.834386,2,False,20,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_027,长沙,430100,中南,医疗起降点,28.227266,112.974794,1,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_028,长沙,430100,中南,物流起降点,28.320506,113.172191,1,False,80,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_029,长沙,430100,中南,医疗起降点,28.045176,113.066509,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_030,长沙,430100,中南,医疗起降点,28.282525,113.075868,1,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_031,长沙,430100,中南,医疗起降点,28.300955,113.101253,4,True,20,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_032,长沙,430100,中南,应急救援起降点,28.309416,112.743987,1,True,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_033,长沙,430100,中南,应急救援起降点,28.246466,112.744353,2,False,40,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_034,长沙,430100,中南,文旅观光起降点,28.078362,112.779182,2,False,120,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_035,长沙,430100,中南,eVTOL候机点,28.05655,112.878232,2,False,20,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_036,长沙,430100,中南,文旅观光起降点,28.281972,113.101373,3,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_037,长沙,430100,中南,医疗起降点,28.04625,113.022473,1,False,40,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_038,长沙,430100,中南,医疗起降点,28.433506,113.060746,2,True,40,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_039,长沙,430100,中南,园区综合起降点,28.088023,112.984146,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_040,长沙,430100,中南,应急救援起降点,28.056084,112.803892,3,True,40,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_041,长沙,430100,中南,园区综合起降点,28.164458,113.054875,1,False,200,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_042,长沙,430100,中南,医疗起降点,28.261512,112.831492,2,True,40,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_043,长沙,430100,中南,物流起降点,28.319892,112.670804,2,True,40,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_044,长沙,430100,中南,园区综合起降点,28.227323,113.112576,2,False,120,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_430100_045,长沙,430100,中南,应急救援起降点,28.31394,112.771125,3,True,40,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_001,郑州,410100,中南,应急救援起降点,34.780125,113.666407,1,True,20,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_002,郑州,410100,中南,应急救援起降点,34.686506,113.638127,3,True,80,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_003,郑州,410100,中南,物流起降点,34.653977,113.620598,4,True,20,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_004,郑州,410100,中南,文旅观光起降点,34.608021,113.466195,4,True,80,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_005,郑州,410100,中南,eVTOL候机点,34.563786,113.366393,2,False,120,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_006,郑州,410100,中南,园区综合起降点,34.650743,113.784249,1,True,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_007,郑州,410100,中南,文旅观光起降点,34.958119,113.750246,3,True,20,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_008,郑州,410100,中南,园区综合起降点,34.913487,113.656576,1,True,120,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_009,郑州,410100,中南,eVTOL候机点,34.592118,113.393634,2,False,20,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_010,郑州,410100,中南,文旅观光起降点,34.611461,113.545173,1,False,40,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_011,郑州,410100,中南,eVTOL候机点,34.857605,113.433848,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_012,郑州,410100,中南,文旅观光起降点,34.94583,113.512282,1,False,40,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_013,郑州,410100,中南,园区综合起降点,34.633384,113.892258,1,True,120,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_014,郑州,410100,中南,园区综合起降点,34.961209,113.612506,1,False,120,优秀,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_015,郑州,410100,中南,园区综合起降点,34.744349,113.753856,3,True,120,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_016,郑州,410100,中南,物流起降点,34.810386,113.359067,1,False,20,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_017,郑州,410100,中南,园区综合起降点,34.738509,113.691348,2,True,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_018,郑州,410100,中南,园区综合起降点,34.69465,113.450521,3,False,200,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_019,郑州,410100,中南,文旅观光起降点,34.809858,113.407089,4,True,40,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_020,郑州,410100,中南,应急救援起降点,34.663446,113.684339,4,True,80,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_021,郑州,410100,中南,应急救援起降点,34.747288,113.628326,1,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_022,郑州,410100,中南,医疗起降点,34.572836,113.477454,3,False,80,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_023,郑州,410100,中南,物流起降点,34.721234,113.461986,1,True,40,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_024,郑州,410100,中南,应急救援起降点,34.661693,113.359316,1,True,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_025,郑州,410100,中南,eVTOL候机点,34.870809,113.370367,1,False,120,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_026,郑州,410100,中南,物流起降点,34.701735,113.81108,1,True,40,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_027,郑州,410100,中南,文旅观光起降点,34.578827,113.775482,3,True,20,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_028,郑州,410100,中南,文旅观光起降点,34.919629,113.769087,2,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_029,郑州,410100,中南,物流起降点,34.86293,113.887136,1,True,80,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_030,郑州,410100,中南,园区综合起降点,34.892331,113.522804,1,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_031,郑州,410100,中南,物流起降点,34.68922,113.660692,2,True,20,一般,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_032,郑州,410100,中南,eVTOL候机点,34.803659,113.80469,1,True,20,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_033,郑州,410100,中南,医疗起降点,34.946892,113.741948,2,False,20,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_034,郑州,410100,中南,应急救援起降点,34.632672,113.578177,3,True,40,一般,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_035,郑州,410100,中南,物流起降点,34.571452,113.450515,1,False,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_036,郑州,410100,中南,医疗起降点,34.550041,113.710091,1,True,80,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_037,郑州,410100,中南,园区综合起降点,34.725656,113.75846,2,False,20,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_038,郑州,410100,中南,eVTOL候机点,34.648585,113.478132,2,True,80,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_039,郑州,410100,中南,应急救援起降点,34.528634,113.553672,3,True,20,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_040,郑州,410100,中南,文旅观光起降点,34.67783,113.80439,6,True,80,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_041,郑州,410100,中南,物流起降点,34.738726,113.599836,2,True,20,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_042,郑州,410100,中南,园区综合起降点,34.730038,113.353924,1,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_043,郑州,410100,中南,eVTOL候机点,34.792293,113.557895,6,True,40,优秀,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_044,郑州,410100,中南,物流起降点,34.690095,113.817339,3,True,40,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_410100_045,郑州,410100,中南,园区综合起降点,34.805431,113.619569,6,True,40,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_001,海口,460100,中南,文旅观光起降点,19.846729,110.202363,2,True,40,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_002,海口,460100,中南,文旅观光起降点,19.993263,110.2553,1,True,40,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_003,海口,460100,中南,医疗起降点,19.955819,110.191233,1,True,80,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_004,海口,460100,中南,应急救援起降点,20.127159,110.079353,4,True,20,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_005,海口,460100,中南,eVTOL候机点,19.860801,110.335752,6,True,120,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_006,海口,460100,中南,eVTOL候机点,19.972973,110.340316,1,True,80,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_007,海口,460100,中南,eVTOL候机点,20.137347,110.02048,3,True,200,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_008,海口,460100,中南,eVTOL候机点,19.874381,110.340142,3,False,20,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_009,海口,460100,中南,医疗起降点,20.222911,110.108103,1,False,200,一般,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_010,海口,460100,中南,物流起降点,20.114757,110.295859,1,False,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_011,海口,460100,中南,园区综合起降点,20.043389,110.116246,4,False,80,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_012,海口,460100,中南,eVTOL候机点,19.84738,110.124206,1,False,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_013,海口,460100,中南,物流起降点,20.074311,110.093619,2,False,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_014,海口,460100,中南,医疗起降点,19.941273,110.038285,1,False,120,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_015,海口,460100,中南,eVTOL候机点,20.045735,110.182794,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_016,海口,460100,中南,医疗起降点,20.221565,110.439238,1,False,120,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_017,海口,460100,中南,物流起降点,20.156657,110.355308,2,True,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_018,海口,460100,中南,文旅观光起降点,20.016486,110.182406,2,True,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_019,海口,460100,中南,文旅观光起降点,20.15653,110.086448,1,True,20,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_020,海口,460100,中南,园区综合起降点,20.081858,110.010126,6,True,120,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_021,海口,460100,中南,物流起降点,19.99662,110.220618,2,True,40,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_022,海口,460100,中南,物流起降点,20.214743,110.135894,2,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_023,海口,460100,中南,园区综合起降点,19.948581,110.160652,1,True,120,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_024,海口,460100,中南,物流起降点,20.077734,110.112338,2,True,80,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_025,海口,460100,中南,eVTOL候机点,19.995181,110.238617,3,True,120,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_026,海口,460100,中南,应急救援起降点,19.863539,109.954721,4,True,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_027,海口,460100,中南,应急救援起降点,19.909483,110.298117,2,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_028,海口,460100,中南,物流起降点,20.127067,110.122382,2,True,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_029,海口,460100,中南,物流起降点,19.966719,110.239197,3,True,120,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_030,海口,460100,中南,医疗起降点,20.152049,110.364974,1,False,200,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_031,海口,460100,中南,应急救援起降点,20.225503,110.329507,2,False,80,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_032,海口,460100,中南,应急救援起降点,19.951777,109.935771,6,False,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_460100_033,海口,460100,中南,园区综合起降点,20.201783,110.364161,2,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
