field_id,module,layer,table_name,field_name_en,field_name_cn,data_type,unit,recommended_update_frequency,sensitivity_level,quality_rule,source_basis,data_nature,platform_use,required_for_mvp
F0092,实时遥测与轨迹,感知层/业务层,t_telemetry,battery_pct,battery pct,decimal_percent,%或0-100评分,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,无人机云系统运行数据与香港沙盒高度/速度/GNSS采集维度,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0093,实时遥测与轨迹,感知层/业务层,t_telemetry,battery_voltage_v,battery voltage v,numeric,伏,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,无人机云系统运行数据与香港沙盒高度/速度/GNSS采集维度,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0094,实时遥测与轨迹,感知层/业务层,t_telemetry,gps_satellite_count,gps satellite count,numeric,个/架/次,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,无人机云系统运行数据与香港沙盒高度/速度/GNSS采集维度,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0095,实时遥测与轨迹,感知层/业务层,t_telemetry,gnss_hdop,gnss hdop,string,,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,无人机云系统运行数据与香港沙盒高度/速度/GNSS采集维度,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0096,实时遥测与轨迹,感知层/业务层,t_telemetry,gnss_vdop,gnss vdop,string,,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,无人机云系统运行数据与香港沙盒高度/速度/GNSS采集维度,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0097,实时遥测与轨迹,感知层/业务层,t_telemetry,rtk_status,rtk status,string,,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,无人机云系统运行数据与香港沙盒高度/速度/GNSS采集维度,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0098,实时遥测与轨迹,感知层/业务层,t_telemetry,link_quality_pct,link quality pct,decimal_percent,%或0-100评分,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,无人机云系统运行数据与香港沙盒高度/速度/GNSS采集维度,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0099,实时遥测与轨迹,感知层/业务层,t_telemetry,control_mode,control mode,numeric,,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,无人机云系统运行数据与香港沙盒高度/速度/GNSS采集维度,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0100,实时遥测与轨迹,感知层/业务层,t_telemetry,flight_phase,flight phase,string,,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,无人机云系统运行数据与香港沙盒高度/速度/GNSS采集维度,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0101,实时遥测与轨迹,感知层/业务层,t_telemetry,return_to_home_flag,return to home flag,boolean,,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,无人机云系统运行数据与香港沙盒高度/速度/GNSS采集维度,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0102,实时遥测与轨迹,感知层/业务层,t_telemetry,trajectory_point_quality,trajectory point quality,string,,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,无人机云系统运行数据与香港沙盒高度/速度/GNSS采集维度,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0103,通信网络与链路,感知层/业务层,t_network_link,network_record_id,network record id,string/id,,实时/秒级,低,主键唯一/时间戳不可为空/坐标需在城市边界内,广东5G/5G-A、北斗、卫星互联网、通信导航监视设施要求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0104,通信网络与链路,感知层/业务层,t_network_link,aircraft_id,aircraft id,string/id,,实时/秒级,低,主键唯一/时间戳不可为空/坐标需在城市边界内,广东5G/5G-A、北斗、卫星互联网、通信导航监视设施要求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0105,通信网络与链路,感知层/业务层,t_network_link,timestamp_utc8,timestamp utc8,datetime/date,,实时/秒级,低,主键唯一/时间戳不可为空/坐标需在城市边界内,广东5G/5G-A、北斗、卫星互联网、通信导航监视设施要求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0106,通信网络与链路,感知层/业务层,t_network_link,operator_network,operator network,string,,实时/秒级,高,按业务字典校验，缺失率和异常值需监控,广东5G/5G-A、北斗、卫星互联网、通信导航监视设施要求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0107,通信网络与链路,感知层/业务层,t_network_link,cell_id,cell id,string/id,,实时/秒级,低,主键唯一/时间戳不可为空/坐标需在城市边界内,广东5G/5G-A、北斗、卫星互联网、通信导航监视设施要求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0108,通信网络与链路,感知层/业务层,t_network_link,5g_a_connected_flag,5g a connected flag,boolean,,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,广东5G/5G-A、北斗、卫星互联网、通信导航监视设施要求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0109,通信网络与链路,感知层/业务层,t_network_link,rsrp_dbm,rsrp dbm,numeric,,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,广东5G/5G-A、北斗、卫星互联网、通信导航监视设施要求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0110,通信网络与链路,感知层/业务层,t_network_link,rsrq_db,rsrq db,string,,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,广东5G/5G-A、北斗、卫星互联网、通信导航监视设施要求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0111,通信网络与链路,感知层/业务层,t_network_link,sinr_db,sinr db,string,,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,广东5G/5G-A、北斗、卫星互联网、通信导航监视设施要求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0112,通信网络与链路,感知层/业务层,t_network_link,uplink_latency_ms,uplink latency ms,decimal_degrees,度,实时/秒级,中,主键唯一/时间戳不可为空/坐标需在城市边界内,广东5G/5G-A、北斗、卫星互联网、通信导航监视设施要求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0113,通信网络与链路,感知层/业务层,t_network_link,downlink_latency_ms,downlink latency ms,decimal_degrees,度,实时/秒级,中,主键唯一/时间戳不可为空/坐标需在城市边界内,广东5G/5G-A、北斗、卫星互联网、通信导航监视设施要求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0114,通信网络与链路,感知层/业务层,t_network_link,packet_loss_pct,packet loss pct,decimal_percent,%或0-100评分,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,广东5G/5G-A、北斗、卫星互联网、通信导航监视设施要求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0115,通信网络与链路,感知层/业务层,t_network_link,satellite_link_flag,satellite link flag,boolean,,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,广东5G/5G-A、北斗、卫星互联网、通信导航监视设施要求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0116,通信网络与链路,感知层/业务层,t_network_link,beidou_short_message_flag,beidou short message flag,boolean,,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,广东5G/5G-A、北斗、卫星互联网、通信导航监视设施要求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0117,通信网络与链路,感知层/业务层,t_network_link,handover_count,handover count,numeric,个/架/次,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,广东5G/5G-A、北斗、卫星互联网、通信导航监视设施要求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0118,通信网络与链路,感知层/业务层,t_network_link,command_link_status,command link status,numeric,,实时/秒级,低,按业务字典校验，缺失率和异常值需监控,广东5G/5G-A、北斗、卫星互联网、通信导航监视设施要求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
